Process,Text,Label,Process_description
GDPR_7,"The Member States, the supervisory authorities, the Board and the Commission shall encourage the drawing up of codes of conduct intended to contribute to the proper application of this Regulation, taking account of the specific features of the various processing sectors and the specific needs of micro, small and medium-sized enterprises.",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"Associations and other bodies representing categories of controllers or processors may prepare codes of conduct, or amend or extend such codes, for the purpose of specifying the application of this Regulation, such as with regard to fair and transparent processing.",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"Associations and other bodies representing categories of controllers or processors may prepare codes of conduct, or amend or extend such codes, for the purpose of specifying the application of this Regulation, such as with regard to the legitimate interests pursued by controllers in specific contexts.",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"Associations and other bodies representing categories of controllers or processors may prepare codes of conduct, or amend or extend such codes, for the purpose of specifying the application of this Regulation, such as with regard to the collection of personal data.",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"Associations and other bodies representing categories of controllers or processors may prepare codes of conduct, or amend or extend such codes, for the purpose of specifying the application of this Regulation, such as with regard to the pseudonymisation of personal data.",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"Associations and other bodies representing categories of controllers or processors may prepare codes of conduct, or amend or extend such codes, for the purpose of specifying the application of this Regulation, such as with regard to the information provided to the public and to data subjects.",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"Associations and other bodies representing categories of controllers or processors may prepare codes of conduct, or amend or extend such codes, for the purpose of specifying the application of this Regulation, such as with regard to the exercise of the rights of data subjects.",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"Associations and other bodies representing categories of controllers or processors may prepare codes of conduct, or amend or extend such codes, for the purpose of specifying the application of this Regulation, such as with regard to the information provided to, and the protection of, children, and the manner in which the consent of the holders of parental responsibility over children is to be obtained.",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"Associations and other bodies representing categories of controllers or processors may prepare codes of conduct, or amend or extend such codes, for the purpose of specifying the application of this Regulation, such as with regard to the measures and procedures referred to in Articles 24 and 25 and the measures to ensure security of processing referred to in Article 32.",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"Associations and other bodies representing categories of controllers or processors may prepare codes of conduct, or amend or extend such codes, for the purpose of specifying the application of this Regulation, such as with regard to the notification of personal data breaches to supervisory authorities and the communication of such personal data breaches to data subjects.",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"Associations and other bodies representing categories of controllers or processors may prepare codes of conduct, or amend or extend such codes, for the purpose of specifying the application of this Regulation, such as with regard to the transfer of personal data to third countries or international organisations.",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"Associations and other bodies representing categories of controllers or processors may prepare codes of conduct, or amend or extend such codes, for the purpose of specifying the application of this Regulation, such as with regard to out-of-court proceedings and other dispute resolution procedures for resolving disputes between controllers and data subjects with regard to processing, without prejudice to the rights of data subjects pursuant to Articles 77 and 79.",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"In addition to adherence by controllers or processors subject to this Regulation, codes of conduct approved pursuant to paragraph 5 of this Article and having general validity pursuant to paragraph 9 of this Article may also be adhered to by controllers or processors that are not subject to this Regulation pursuant to Article 3 in order to provide appropriate safeguards within the framework of personal data transfers to third countries or international organisations under the terms referred to in point (e) of Article 46(2)",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"Such controllers or processors shall make binding and enforceable commitments, via contractual or other legally binding instruments, to apply those appropriate safeguards including with regard to the rights of data subjects.",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"A code of conduct referred to in paragraph 2 of this Article shall contain mechanisms which enable the body referred to in Article 41(1) to carry out the mandatory monitoring of compliance with its provisions by the controllers or processors which undertake to apply it, without prejudice to the tasks and powers of supervisory authorities competent pursuant to Article 55 or 56.",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"Associations and other bodies referred to in paragraph 2 of this Article which intend to prepare a code of conduct or to amend or extend an existing code shall submit the draft code, amendment or extension to the supervisory authority which is competent pursuant to Article 55.",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"The supervisory authority shall provide an opinion on whether the draft code, amendment or extension complies with this Regulation and shall approve that draft code, amendment or extension if it finds that it provides sufficient appropriate safeguards.",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"Where the draft code, or amendment or extension is approved in accordance with paragraph 5, and where the code of conduct concerned does not relate to processing activities in several Member States, the supervisory authority shall register and publish the code.",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"Where a draft code of conduct relates to processing activities in several Member States, the supervisory authority which is competent pursuant to Article 55 shall, before approving the draft code, amendment or extension, submit it in the procedure referred to in Article 63 to the Board which shall provide an opinion on whether the draft code, amendment or extension complies with this Regulation or, in the situation referred to in paragraph 3 of this Article, provides appropriate safeguards.",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"Where the opinion referred to in paragraph 7 confirms that the draft code, amendment or extension complies with this Regulation, or, in the situation referred to in paragraph 3, provides appropriate safeguards, the Board shall submit its opinion to the Commission.",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"The Board shall collate all approved codes of conduct, amendments and extensions in a register and shall make them publicly available by way of appropriate means.",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"In the coffee industry, the appearance of each employee is very important to the overall quality of guest service and the store’s ambiance and reputation. We do not currently have a standard dress code. We encourage you to wear Coffeehouse Five gear, but this is not required. Dress for comfort, but neatly, and understand that your appearance reflects on the image of Coffeehouse Five. ",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,Jewelry should not interfere with the functions or safety of the job. Hair should be kept clean and pulled back if lengthier than the jaw line. Touching or grooming hair while on the floor or back of house is prohibited. ,0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"Hats and headgear are acceptable, although we reserve the right to restrict certain items if we believe the images or logos on such items conflict with the values of Coffeehouse Five. ",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"Strongly scented fragrances (perfume, cologne, after shave, body oils & lotions) are not to be used when working, out of respect for the aroma from the coffee and sensitivity to guest and coworker fragrance allergies. ",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"Texting or making calls during your shift is discouraged, except in the case of an emergency. There is absolutely no cell phone use while performing closing procedures, which is after 3 pm Monday through  Friday, and after 12 pm on Saturday. If we consider your cell phone use to be excessive, we may require that you not bring your cell phone into the coffeehouse. ",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"You are an ambassador of Coffeehouse Five, whether on duty or off. As an employee, your behavior is a reflection of the quality of the coffeehouse. When off duty be mindful that regular guests may recognize you. Please follow these etiquette tips while visiting the coffeehouse when off duty: 1) Maintain appearance and conduct similar to the best of our typical guests.  2) Do not interfere or conflict with the work habits of an on-duty employee. By doing so, you may compromise their job responsibilities or performance.
3) Leave the coffeehouse when it closes or when all other guests leave.
4) Defer to guests if the seating is limited. ",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"When on-duty understand that some guests assume it is ok to engage in lengthy conversation with on- duty employees. Employees need to develop the ability to inoffensively break away from friendly or unfriendly guests who try to monopolize their time. Some employees feel it is acceptable for friends, boy/ girlfriends, and relatives to compromise employee work time. Spending too much time talking to or sitting down with friends while on duty is prohibited. ",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,Friends are not to sit at the bar area during your scheduled shift time. Friends should be the first to understand that you cannot engage in excessive or idle conversation and that you must stay focused on your job while working. ,0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"Because of the nature of the counseling work that we do at Coffeehouse Five, understand that there may be times when Michelle or Brian engage in lengthier conversations with guests. We will do our best to disengage as quickly as possible, but sometimes it is impossible for us to do that. ",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"Our counseling is limited to marriage and addictions counseling. More information about our counseling services are available on the website, and appointments may be scheduled on the website as well. Please do not take names or numbers from those seeking counseling. Give them Brian’s business card and direct them to the website. ",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"(1) If:  (a)  material is, or has been, provided on: 
(i) a social media service; or
(ii) a relevant electronic service; or 
(iii) a designated internet service; and 
(b)  the Commissioner is satisfied that the material is or was cyber-abuse material targeted at an Australian adult; and 
(c)  a complaint has been made to the Commissioner under section 36 about the material; 
the Commissioner may, with the consent of the complainant, give the provider of the service a written notice that: 
(d)  identifies the material; and 
(e)  states the Commissioner is satisfied that the material is cyber-abuse material targeted at an Australian adult. ",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"An internet service provider may be requested or required to block access to: (a)  material that promotes abhorrent violent conduct; or 
(b)  material that incites abhorrent violent conduct; or 
(c)  material that instructs in abhorrent violent conduct; or 
(d)  material that depicts abhorrent violent conduct. ",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"The following are examples of steps that may be specified in the blocking request:  (a)  steps to block domain names that provide access to the material; 
(b)  steps to block URLs that provide access to the material; 
(c)  steps to block IP addresses that provide access to the material. ",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,The Commissioner is not required to observe any requirements of procedural fairness in relation to the giving of the blocking request. ,0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"In determining whether the availability of the material online is likely to cause significant harm to the Australian community, the Commissioner must have regard to the following matters: (a) the nature of the material; (b) the number of end-users who are likely to access the material;
(c) such other matters (if any) as the Commissioner considers relevant.",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"In deciding whether to give the blocking request, the Commissioner must have regard to the following matters: (a)  whether any other power conferred on the Commissioner could be used to minimise the likelihood that the availability of the material online could cause significant harm to the Australian community; (b)  such other matters (if any) as the Commissioner considers relevant. ",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,A blocking request remains in force for the period specified in the blocking request. ,0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"If a blocking request (the original blocking request) is in force, this Act does not prevent the Commissioner from giving a fresh blocking request that: (a)  is in the same, or substantially the same, terms as the original blocking request; and 
(b)  comes into force immediately after the expiry of the original blocking request. ",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"If: (a) a blocking request is in force; and
(b) the blocking request requests an internet service provider to: 
(i) take steps to block a domain name; or 
(ii) take steps to block a URL that relates to a domain name; and 
(c) the person to whom the domain name is registered is known to the Commissioner; 
the Commissioner must: 
d) give a copy of the blocking request to the person; and 
e) do so as soon as practicable after the blocking request is given to the internet service provider. ",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"(2)  The following are examples of steps that may be specified in the blocking notice: (a)  steps to block domain names that provide access to the material; 
(b)  steps to block URLs that provide access to the material; 
(c)  steps to block IP addresses that provide access to the material. ",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"In deciding whether to give the blocking notice, the Commissioner must have regard to the following matters: (a)  whether any other power conferred on the Commissioner could be used to minimise the likelihood that the availability of the material online could cause significant harm to the Australian community; 
(b)  such other matters (if any) as the Commissioner considers relevant. ",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"(1)  A blocking notice remains in force for the period specified in the blocking notice.  (2)  The specified period must not be longer than 3 months. 
Fresh blocking notice 
(3)  If a blocking notice (the original blocking notice) is in force, this Act does not prevent the Commissioner from giving a fresh blocking notice that: 
(a)  is in the same, or substantially the same, terms as the original blocking notice; and 
(b)  comes into force immediately after the expiry of the original blocking notice. ",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"If: (a)  a blocking notice is in force; and  
(b)  the blocking notice requires an internet service provider to:  (i) take steps to block a domain name; or 
(ii) take steps to block a URL that relates to a domain name; and 
(c)  the person to whom the domain name is registered is known to the Commissioner; 
the Commissioner must: 
(d)  give a copy of the blocking notice to the person; and 
(e)  do so as soon as practicable after the blocking notice is given to the internet service provider. ",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"The provider of a social media service, relevant electronic service or designated internet service may be given a notice (a removal notice) requiring the provider to remove certain material. ",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,A hosting service provider may be given a notice (a removal notice) requiring the provider to cease hosting certain material. ,0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,The provider of an internet search engine service may be given a notice (a link deletion notice) requiring the provider to cease providing a link to certain material. ,0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"The provider of an app distribution service may be given a notice (an app removal notice) requiring the provider to cease enabling end-users to download an app that facilitates the posting of certain material on a social media service, relevant electronic service or designated internet service. ",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,Bodies and associations that represent sections of the online industry may develop industry codes. ,0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,The Commissioner may make an industry standard. ,0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,The Commissioner may make service provider determinations regulating service providers in the online industry. ,0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"This profile is suitable for first-time roasters. Because the roaster is loaded to capacity and starts at a relatively low charge temperature, it is unlikely to overheat and scorch the beans. ",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"Prepare 500-550 grams of beans (M6), 250-300 grams (M3).  1  Preheat the roaster until it idles at 150o Celsius. 
2  Immediately before charging, raise the heater current to the maximum and the blower to the minimum (but not stopped). 
3  Charge the roaster. The temperature displayed on the thermometer will drop at first, then rise. 
4  When the temperature rises to 125o Celsius, turn the blower control to the maximum to clear  released chaff and help dry the beans. ",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
GDPR_7,"There are currently two main models, the M3s and the M6. The M6 is the larger of the two, with a longer roasting chamber and more powerful heaters. Otherwise, they are nearly identical. The current roasters differ from the original mainly because they have drums with perforated backplates. ",0,"This process is about the right to be forgotten from the General Data Protection Regulations, which says a data subject has the right to terminate if its data should be deleted. It starts with the data subject requesting the data be forgotten. The service provider retrieves the data and checks if the received data is still relevant for the current service. If it is, an explanation is sent to the data subject. Otherwise, the data is eliminated, and the data subject is notified of the successful elimination."
